x coord, t coord, heat
0.24, 32, 0.36845
0.25, 32, 0.377754
0.26, 32, 0.386504
0.27, 32, 0.394709
0.28, 32, 0.402379
0.29, 32, 0.409527
0.3, 32, 0.416168
0.31, 32, 0.422317
0.32, 32, 0.427991
0.33, 32, 0.433208
0.34, 32, 0.437987
0.35, 32, 0.442348
0.36, 32, 0.446309
0.37, 32, 0.449892
0.38, 32, 0.453114
0.39, 32, 0.455997
0.4, 32, 0.458558
0.41, 32, 0.460815
0.42, 32, 0.462786
0.43, 32, 0.464485
0.44, 32, 0.465927
0.45, 32, 0.467126
0.46, 32, 0.46809
0.47, 32, 0.468831
0.48, 32, 0.469355
0.49, 32, 0.469667
0.5, 32, 0.469771
0.51, 32, 0.469667
0.52, 32, 0.469355
0.53, 32, 0.468831
0.54, 32, 0.46809
0.55, 32, 0.467126
0.56, 32, 0.465927
0.57, 32, 0.464485
0.58, 32, 0.462786
0.59, 32, 0.460815
0.6, 32, 0.458558
0.61, 32, 0.455997
0.62, 32, 0.453114
0.63, 32, 0.449892
0.64, 32, 0.446309
0.65, 32, 0.442348
0.66, 32, 0.437987
0.67, 32, 0.433208
0.68, 32, 0.427991
0.69, 32, 0.422317
0.7, 32, 0.416168
0.71, 32, 0.409527
0.72, 32, 0.402379
0.73, 32, 0.394709
0.74, 32, 0.386504
0.75, 32, 0.377754
0.76, 32, 0.36845
0.77, 32, 0.358585
0.78, 32, 0.348156
0.79, 32, 0.337161
0.8, 32, 0.3256
0.81, 32, 0.313476
0.82, 32, 0.300797
0.83, 32, 0.28757
0.84, 32, 0.273808
0.85, 32, 0.259524
0.86, 32, 0.244736
0.87, 32, 0.229464
0.88, 32, 0.21373
0.89, 32, 0.197558
0.9, 32, 0.180976
0.91, 32, 0.164013
0.92, 32, 0.146702
0.93, 32, 0.129075
0.94, 32, 0.111168
0.95, 32, 0.0930179
0.96, 32, 0.0746632
0.97, 32, 0.0561432
0.98, 32, 0.0374985
0.99, 32, 0.0187702
1, 32, 0
0, 33, 0
0.01, 33, 0.0183629
0.02, 33, 0.0366862
0.03, 33, 0.0549306
0.04, 33, 0.0730572
0.05, 33, 0.0910276
0.06, 33, 0.108805
0.07, 33, 0.126352
0.08, 33, 0.143635
0.09, 33, 0.160619
0.1, 33, 0.177273
0.11, 33, 0.193567
0.12, 33, 0.209473
0.13, 33, 0.224964
0.14, 33, 0.240018
0.15, 33, 0.254612
0.16, 33, 0.268727
0.17, 33, 0.282347
0.18, 33, 0.295458
0.19, 33, 0.308048
0.2, 33, 0.320108
0.21, 33, 0.331632
0.22, 33, 0.342616
0.23, 33, 0.353058
0.24, 33, 0.362958
0.25, 33, 0.372321
0.26, 33, 0.38115
0.27, 33, 0.389454
0.28, 33, 0.397241
0.29, 33, 0.404523
0.3, 33, 0.41131
0.31, 33, 0.417618
0.32, 33, 0.423461
0.33, 33, 0.428855
0.34, 33, 0.433817
0.35, 33, 0.438363
0.36, 33, 0.442511
0.37, 33, 0.446279
0.38, 33, 0.449684
0.39, 33, 0.452743
0.4, 33, 0.455472
0.41, 33, 0.457889
0.42, 33, 0.460007
0.43, 33, 0.461841
0.44, 33, 0.463403
0.45, 33, 0.464705
0.46, 33, 0.465757
0.47, 33, 0.466566
0.48, 33, 0.467139
0.49, 33, 0.467481
0.5, 33, 0.467595
0.51, 33, 0.467481
0.52, 33, 0.467139
0.53, 33, 0.466566
0.54, 33, 0.465757
0.55, 33, 0.464705
0.56, 33, 0.463403
0.57, 33, 0.461841
0.58, 33, 0.460007
0.59, 33, 0.457889
0.6, 33, 0.455472
0.61, 33, 0.452743
0.62, 33, 0.449684
0.63, 33, 0.446279
0.64, 33, 0.442511
0.65, 33, 0.438363
0.66, 33, 0.433817
0.67, 33, 0.428855
0.68, 33, 0.423461
0.69, 33, 0.417618
0.7, 33, 0.41131
0.71, 33, 0.404523
0.72, 33, 0.397241
0.73, 33, 0.389454
0.74, 33, 0.38115
0.75, 33, 0.372321
0.76, 33, 0.362958
0.77, 33, 0.353058
0.78, 33, 0.342616
0.79, 33, 0.331632
0.8, 33, 0.320108
0.81, 33, 0.308048
0.82, 33, 0.295458
0.83, 33, 0.282347
0.84, 33, 0.268727
0.85, 33, 0.254612
0.86, 33, 0.240018
0.87, 33, 0.224964
0.88, 33, 0.209473
0.89, 33, 0.193567
0.9, 33, 0.177273
0.91, 33, 0.160619
0.92, 33, 0.143635
0.93, 33, 0.126352
0.94, 33, 0.108805
0.95, 33, 0.0910276
0.96, 33, 0.0730572
0.97, 33, 0.0549306
0.98, 33, 0.0366862
0.99, 33, 0.0183629
1, 33, 0
0, 34, 0
0.01, 34, 0.017978
0.02, 34, 0.0359186
0.03, 34, 0.0537846
0.04, 34, 0.0715391
0.05, 34, 0.089146
0.06, 34, 0.10657
0.07, 34, 0.123776
0.08, 34, 0.140732
0.09, 34, 0.157406
0.1, 34, 0.173767
0.11, 34, 0.189786
0.12, 34, 0.205438
0.13, 34, 0.220697
0.14, 34, 0.235539
0.15, 34, 0.249946
0.16, 34, 0.263897
0.17, 34, 0.277378
0.18, 34, 0.290373
0.19, 34, 0.302872
0.2, 34, 0.314866
0.21, 34, 0.326347
0.22, 34, 0.337311
0.23, 34, 0.347756
0.24, 34, 0.357682
0.25, 34, 0.36709
0.26, 34, 0.375984
0.27, 34, 0.384371
0.28, 34, 0.392258
0.29, 34, 0.399654
0.3, 34, 0.406569
0.31, 34, 0.413016
0.32, 34, 0.419007
0.33, 34, 0.424557
0.34, 34, 0.429679
0.35, 34, 0.434389
0.36, 34, 0.438703
0.37, 34, 0.442635
0.38, 34, 0.446201
0.39, 34, 0.449417
0.4, 34, 0.452297
0.41, 34, 0.454855
0.42, 34, 0.457105
0.43, 34, 0.459058
0.44, 34, 0.460728
0.45, 34, 0.462122
0.46, 34, 0.463251
0.47, 34, 0.464121
0.48, 34, 0.464738
0.49, 34, 0.465107
0.5, 34, 0.46523
0.51, 34, 0.465107
0.52, 34, 0.464738
0.53, 34, 0.464121
0.54, 34, 0.463251
0.55, 34, 0.462122
0.56, 34, 0.460728
0.57, 34, 0.459058
0.58, 34, 0.457105
0.59, 34, 0.454855
0.6, 34, 0.452297
0.61, 34, 0.449417
0.62, 34, 0.446201
0.63, 34, 0.442635
0.64, 34, 0.438703
0.65, 34, 0.434389
0.66, 34, 0.429679
0.67, 34, 0.424557
0.68, 34, 0.419007
0.69, 34, 0.413016
0.7, 34, 0.406569
0.71, 34, 0.399654
0.72, 34, 0.392258
0.73, 34, 0.384371
0.74, 34, 0.375984
0.75, 34, 0.36709
0.76, 34, 0.357682
0.77, 34, 0.347756
0.78, 34, 0.337311
0.79, 34, 0.326347
0.8, 34, 0.314866
0.81, 34, 0.302872
0.82, 34, 0.290373
0.83, 34, 0.277378
0.84, 34, 0.263897
0.85, 34, 0.249946
0.86, 34, 0.235539
0.87, 34, 0.220697
0.88, 34, 0.205438
0.89, 34, 0.189786
0.9, 34, 0.173767
0.91, 34, 0.157406
0.92, 34, 0.140732
0.93, 34, 0.123776
0.94, 34, 0.10657
0.95, 34, 0.089146
0.96, 34, 0.0715391
0.97, 34, 0.0537846
0.98, 34, 0.0359186
0.99, 34, 0.017978
1, 34, 0
0, 35, 0
0.01, 35, 0.0176139
0.02, 35, 0.0351923
0.03, 35, 0.0527001
0.04, 35, 0.0701023
0.05, 35, 0.0873648
0.06, 35, 0.104454
0.07, 35, 0.121337
0.08, 35, 0.137983
0.09, 35, 0.154361
0.1, 35, 0.170442
0.11, 35, 0.1862
0.12, 35, 0.201608
0.13, 35, 0.216643
0.14, 35, 0.231283
0.15, 35, 0.245508
0.16, 35, 0.259299
0.17, 35, 0.272642
0.18, 35, 0.285523
0.19, 35, 0.29793
0.2, 35, 0.309853
0.21, 35, 0.321287
0.22, 35, 0.332224
0.23, 35, 0.342664
0.24, 35, 0.352604
0.25, 35, 0.362046
0.26, 35, 0.370992
0.27, 35, 0.379447
0.28, 35, 0.387418
0.29, 35, 0.394912
0.3, 35, 0.401937
0.31, 35, 0.408504
0.32, 35, 0.414625
0.33, 35, 0.42031
0.34, 35, 0.425574
0.35, 35, 0.430428
0.36, 35, 0.434887
0.37, 35, 0.438965
0.38, 35, 0.442674
0.39, 35, 0.446029
0.4, 35, 0.449042
0.41, 35, 0.451726
0.42, 35, 0.454093
0.43, 35, 0.456153
0.44, 35, 0.457917
0.45, 35, 0.459394
0.46, 35, 0.460592
0.47, 35, 0.461516
0.48, 35, 0.462173
0.49, 35, 0.462566
0.5, 35, 0.462696
0.51, 35, 0.462566
0.52, 35, 0.462173
0.53, 35, 0.461516
0.54, 35, 0.460592
0.55, 35, 0.459394
0.56, 35, 0.457917
0.57, 35, 0.456153
0.58, 35, 0.454093
0.59, 35, 0.451726
0.6, 35, 0.449042
0.61, 35, 0.446029
0.62, 35, 0.442674
0.63, 35, 0.438965
0.64, 35, 0.434887
0.65, 35, 0.430428
0.66, 35, 0.425574
0.67, 35, 0.42031
0.68, 35, 0.414625
0.69, 35, 0.408504
0.7, 35, 0.401937
0.71, 35, 0.394912
0.72, 35, 0.387418
0.73, 35, 0.379447
0.74, 35, 0.370992
0.75, 35, 0.362046
0.76, 35, 0.352604
0.77, 35, 0.342664
0.78, 35, 0.332224
0.79, 35, 0.321287
0.8, 35, 0.309853
0.81, 35, 0.29793
0.82, 35, 0.285523
0.83, 35, 0.272642
0.84, 35, 0.259299
0.85, 35, 0.245508
0.86, 35, 0.231283
0.87, 35, 0.216643
0.88, 35, 0.201608
0.89, 35, 0.1862
0.9, 35, 0.170442
0.91, 35, 0.154361
0.92, 35, 0.137983
0.93, 35, 0.121337
0.94, 35, 0.104454
0.95, 35, 0.0873648
0.96, 35, 0.0701023
0.97, 35, 0.0527001
0.98, 35, 0.0351923
0.99, 35, 0.0176139
1, 35, 0
0, 36, 0
0.01, 36, 0.0172689
0.02, 36, 0.0345042
0.03, 36, 0.0516725
0.04, 36, 0.0687408
0.05, 36, 0.0856765
0.06, 36, 0.102448
0.07, 36, 0.119024
0.08, 36, 0.135374
0.09, 36, 0.151471
0.1, 36, 0.167286
0.11, 36, 0.182793
0.12, 36, 0.197968
0.13, 36, 0.212788
0.14, 36, 0.227232
0.15, 36, 0.24128
0.16, 36, 0.254916
0.17, 36, 0.268124
0.18, 36, 0.28089
0.19, 36, 0.293203
0.2, 36, 0.305053
0.21, 36, 0.316434
0.22, 36, 0.327339
0.23, 36, 0.337765
0.24, 36, 0.34771
0.25, 36, 0.357175
0.26, 36, 0.366161
0.27, 36, 0.374672
0.28, 36, 0.382712
0.29, 36, 0.390287
0.3, 36, 0.397406
0.31, 36, 0.404077
0.32, 36, 0.41031
0.33, 36, 0.416114
0.34, 36, 0.421501
0.35, 36, 0.426482
0.36, 36, 0.431069
0.37, 36, 0.435274
0.38, 36, 0.43911
0.39, 36, 0.442587
0.4, 36, 0.445718
0.41, 36, 0.448514
0.42, 36, 0.450984
0.43, 36, 0.453139
0.44, 36, 0.454988
0.45, 36, 0.456538
0.46, 36, 0.457797
0.47, 36, 0.45877
0.48, 36, 0.459461
0.49, 36, 0.459875
0.5, 36, 0.460012
0.51, 36, 0.459875
0.52, 36, 0.459461
0.53, 36, 0.45877
0.54, 36, 0.457797
0.55, 36, 0.456538
0.56, 36, 0.454988
0.57, 36, 0.453139
0.58, 36, 0.450984
0.59, 36, 0.448514
0.6, 36, 0.445718
0.61, 36, 0.442587
0.62, 36, 0.43911
0.63, 36, 0.435274
0.64, 36, 0.431069
0.65, 36, 0.426482
0.66, 36, 0.421501
0.67, 36, 0.416114
0.68, 36, 0.41031
0.69, 36, 0.404077
0.7, 36, 0.397406
0.71, 36, 0.390287
0.72, 36, 0.382712
0.73, 36, 0.374672
0.74, 36, 0.366161
0.75, 36, 0.357175
0.76, 36, 0.34771
0.77, 36, 0.337765
0.78, 36, 0.327339
0.79, 36, 0.316434
0.8, 36, 0.305053
0.81, 36, 0.293203
0.82, 36, 0.28089
0.83, 36, 0.268124
0.84, 36, 0.254916
0.85, 36, 0.24128
0.86, 36, 0.227232
0.87, 36, 0.212788
0.88, 36, 0.197968
0.89, 36, 0.182793
0.9, 36, 0.167286
0.91, 36, 0.151471
0.92, 36, 0.135374
0.93, 36, 0.119024
0.94, 36, 0.102448
0.95, 36, 0.0856765
0.96, 36, 0.0687408
0.97, 36, 0.0516725
0.98, 36, 0.0345042
0.99, 36, 0.0172689
1, 36, 0
0, 37, 0
0.01, 37, 0.0169417
0.02, 37, 0.0338515
0.03, 37, 0.0506977
0.04, 37, 0.0674489
0.05, 37, 0.0840743
0.06, 37, 0.100543
0.07, 37, 0.116827
0.08, 37, 0.132897
0.09, 37, 0.148724
0.1, 37, 0.164284
0.11, 37, 0.179552
0.12, 37, 0.194503
0.13, 37, 0.209116
0.14, 37, 0.22337
0.15, 37, 0.237247
0.16, 37, 0.250731
0.17, 37, 0.263805
0.18, 37, 0.276457
0.19, 37, 0.288675
0.2, 37, 0.300449
0.21, 37, 0.311773
0.22, 37, 0.322639
0.23, 37, 0.333045
0.24, 37, 0.342987
0.25, 37, 0.352465
0.26, 37, 0.36148
0.27, 37, 0.370033
0.28, 37, 0.37813
0.29, 37, 0.385774
0.3, 37, 0.392972
0.31, 37, 0.399731
0.32, 37, 0.406059
0.33, 37, 0.411966
0.34, 37, 0.41746
0.35, 37, 0.422551
0.36, 37, 0.427251
0.37, 37, 0.431568
0.38, 37, 0.435515
0.39, 37, 0.4391
0.4, 37, 0.442335
0.41, 37, 0.445229
0.42, 37, 0.447791
0.43, 37, 0.45003
0.44, 37, 0.451953
0.45, 37, 0.453568
0.46, 37, 0.454881
0.47, 37, 0.455897
0.48, 37, 0.456619
0.49, 37, 0.457052
0.5, 37, 0.457195
0.51, 37, 0.457052
0.52, 37, 0.456619
0.53, 37, 0.455897
0.54, 37, 0.454881
0.55, 37, 0.453568
0.56, 37, 0.451953
0.57, 37, 0.45003
0.58, 37, 0.447791
0.59, 37, 0.445229
0.6, 37, 0.442335
0.61, 37, 0.4391
0.62, 37, 0.435515
0.63, 37, 0.431568
0.64, 37, 0.427251
0.65, 37, 0.422551
0.66, 37, 0.41746
0.67, 37, 0.411966
0.68, 37, 0.406059
0.69, 37, 0.399731
0.7, 37, 0.392972
0.71, 37, 0.385774
0.72, 37, 0.37813
0.73, 37, 0.370033
0.74, 37, 0.36148
0.75, 37, 0.352465
0.76, 37, 0.342987
0.77, 37, 0.333045
0.78, 37, 0.322639
0.79, 37, 0.311773
0.8, 37, 0.300449
0.81, 37, 0.288675
0.82, 37, 0.276457
0.83, 37, 0.263805
0.84, 37, 0.250731
0.85, 37, 0.237247
0.86, 37, 0.22337
0.87, 37, 0.209116
0.88, 37, 0.194503
0.89, 37, 0.179552
0.9, 37, 0.164284
0.91, 37, 0.148724
0.92, 37, 0.132897
0.93, 37, 0.116827
0.94, 37, 0.100543
0.95, 37, 0.0840743
0.96, 37, 0.0674489
0.97, 37, 0.0506977
0.98, 37, 0.0338515
0.99, 37, 0.0169417
1, 37, 0
0, 38, 0
0.01, 38, 0.0166309
0.02, 38, 0.0332314
0.03, 38, 0.0497715
0.04, 38, 0.0662213
0.05, 38, 0.0825514
0.06, 38, 0.0987331
0.07, 38, 0.114738
0.08, 38, 0.130539
0.09, 38, 0.146111
0.1, 38, 0.161427
0.11, 38, 0.176464
0.12, 38, 0.1912
0.13, 38, 0.205613
0.14, 38, 0.219684
0.15, 38, 0.233395
0.16, 38, 0.246729
0.17, 38, 0.259671
0.18, 38, 0.272209
0.19, 38, 0.284331
0.2, 38, 0.296027
0.21, 38, 0.30729
0.22, 38, 0.318113
0.23, 38, 0.328491
0.24, 38, 0.338422
0.25, 38, 0.347904
0.26, 38, 0.356937
0.27, 38, 0.365523
0.28, 38, 0.373664
0.29, 38, 0.381363
0.3, 38, 0.388627
0.31, 38, 0.39546
0.32, 38, 0.401871
0.33, 38, 0.407865
0.34, 38, 0.413451
0.35, 38, 0.418638
0.36, 38, 0.423435
0.37, 38, 0.427851
0.38, 38, 0.431894
0.39, 38, 0.435575
0.4, 38, 0.438901
0.41, 38, 0.441881
0.42, 38, 0.444524
0.43, 38, 0.446836
0.44, 38, 0.448825
0.45, 38, 0.450498
0.46, 38, 0.451858
0.47, 38, 0.452912
0.48, 38, 0.453662
0.49, 38, 0.454111
0.5, 38, 0.45426
0.51, 38, 0.454111
0.52, 38, 0.453662
0.53, 38, 0.452912
0.54, 38, 0.451858
0.55, 38, 0.450498
0.56, 38, 0.448825
0.57, 38, 0.446836
0.58, 38, 0.444524
0.59, 38, 0.441881
0.6, 38, 0.438901
0.61, 38, 0.435575
0.62, 38, 0.431894
0.63, 38, 0.427851
0.64, 38, 0.423435
0.65, 38, 0.418638
0.66, 38, 0.413451
0.67, 38, 0.407865
0.68, 38, 0.401871
0.69, 38, 0.39546
0.7, 38, 0.388627
0.71, 38, 0.381363
0.72, 38, 0.373664
0.73, 38, 0.365523
0.74, 38, 0.356937
0.75, 38, 0.347904
0.76, 38, 0.338422
0.77, 38, 0.328491
0.78, 38, 0.318113
0.79, 38, 0.30729
0.8, 38, 0.296027
0.81, 38, 0.284331
0.82, 38, 0.272209
0.83, 38, 0.259671
0.84, 38, 0.246729
0.85, 38, 0.233395
0.86, 38, 0.219684
0.87, 38, 0.205613
0.88, 38, 0.1912
0.89, 38, 0.176464
0.9, 38, 0.161427
0.91, 38, 0.146111
0.92, 38, 0.130539
0.93, 38, 0.114738
0.94, 38, 0.0987331
0.95, 38, 0.0825514
0.96, 38, 0.0662213
0.97, 38, 0.0497715
0.98, 38, 0.0332314
0.99, 38, 0.0166309
1, 38, 0
0, 39, 0
0.01, 39, 0.0163352
0.02, 39, 0.0326416
0.03, 39, 0.0488904
0.04, 39, 0.0650532
0.05, 39, 0.0811021
0.06, 39, 0.0970095
0.07, 39, 0.112749
0.08, 39, 0.128294
0.09, 39, 0.143619
0.1, 39, 0.158702
0.11, 39, 0.173518
0.12, 39, 0.188047
0.13, 39, 0.202267
0.14, 39, 0.21616
0.15, 39, 0.229708
0.16, 39, 0.242896
0.17, 39, 0.255708
0.18, 39, 0.268133
0.19, 39, 0.280158
0.2, 39, 0.291773
0.21, 39, 0.302972
0.22, 39, 0.313746
0.23, 39, 0.324092
0.24, 39, 0.334004
0.25, 39, 0.343483
0.26, 39, 0.352525
0.27, 39, 0.361132
0.28, 39, 0.369307
0.29, 39, 0.37705
0.3, 39, 0.384367
0.31, 39, 0.391262
0.32, 39, 0.397741
0.33, 39, 0.40381
0.34, 39, 0.409475
0.35, 39, 0.414745
0.36, 39, 0.419626
0.37, 39, 0.424126
0.38, 39, 0.428254
0.39, 39, 0.432017
0.4, 39, 0.435423
0.41, 39, 0.438479
0.42, 39, 0.441192
0.43, 39, 0.443569
0.44, 39, 0.445617
0.45, 39, 0.447339
0.46, 39, 0.448742
0.47, 39, 0.449829
0.48, 39, 0.450603
0.49, 39, 0.451067
0.5, 39, 0.451221
0.51, 39, 0.451067
0.52, 39, 0.450603
0.53, 39, 0.449829
0.54, 39, 0.448742
0.55, 39, 0.447339
0.56, 39, 0.445617
0.57, 39, 0.443569
0.58, 39, 0.441192
0.59, 39, 0.438479
0.6, 39, 0.435423
0.61, 39, 0.432017
0.62, 39, 0.428254
0.63, 39, 0.424126
0.64, 39, 0.419626
0.65, 39, 0.414745
0.66, 39, 0.409475
0.67, 39, 0.40381
0.68, 39, 0.397741
0.69, 39, 0.391262
0.7, 39, 0.384367
0.71, 39, 0.37705
0.72, 39, 0.369307
0.73, 39, 0.361132
0.74, 39, 0.352525
0.75, 39, 0.343483
0.76, 39, 0.334004
0.77, 39, 0.324092
0.78, 39, 0.313746
0.79, 39, 0.302972
0.8, 39, 0.291773
0.81, 39, 0.280158
0.82, 39, 0.268133
0.83, 39, 0.255708
0.84, 39, 0.242896
0.85, 39, 0.229708
0.86, 39, 0.21616
0.87, 39, 0.202267
0.88, 39, 0.188047
0.89, 39, 0.173518
0.9, 39, 0.158702
0.91, 39, 0.143619
0.92, 39, 0.128294
0.93, 39, 0.112749
0.94, 39, 0.0970095
0.95, 39, 0.0811021
0.96, 39, 0.0650532
0.97, 39, 0.0488904
0.98, 39, 0.0326416
0.99, 39, 0.0163352
1, 39, 0
0, 40, 0
0.01, 40, 0.0160536
0.02, 40, 0.0320797
0.03, 40, 0.0480509
0.04, 40, 0.0639401
0.05, 40, 0.0797207
0.06, 40, 0.0953663
0.07, 40, 0.110851
0.08, 40, 0.126151
0.09, 40, 0.141242
0.1, 40, 0.1561
0.11, 40, 0.170704
0.12, 40, 0.185032
0.13, 40, 0.199066
0.14, 40, 0.212786
0.15, 40, 0.226176
0.16, 40, 0.23922
0.17, 40, 0.251904
0.18, 40, 0.264216
0.19, 40, 0.276143
0.2, 40, 0.287676
0.21, 40, 0.298807
0.22, 40, 0.309528
0.23, 40, 0.319835
0.24, 40, 0.329723
0.25, 40, 0.33919
0.26, 40, 0.348234
0.27, 40, 0.356854
0.28, 40, 0.365051
0.29, 40, 0.372828
0.3, 40, 0.380188
0.31, 40, 0.387133
0.32, 40, 0.393668
0.33, 40, 0.399799
0.34, 40, 0.405532
0.35, 40, 0.410871
0.36, 40, 0.415824
0.37, 40, 0.420398
0.38, 40, 0.424599
0.39, 40, 0.428433
0.4, 40, 0.431908
0.41, 40, 0.43503
0.42, 40, 0.437805
0.43, 40, 0.440239
0.44, 40, 0.442337
0.45, 40, 0.444104
0.46, 40, 0.445544
0.47, 40, 0.44666
0.48, 40, 0.447455
0.49, 40, 0.447931
0.5, 40, 0.44809
0.51, 40, 0.447931
0.52, 40, 0.447455
0.53, 40, 0.44666
0.54, 40, 0.445544
0.55, 40, 0.444104
0.56, 40, 0.442337
0.57, 40, 0.440239
0.58, 40, 0.437805
0.59, 40, 0.43503
0.6, 40, 0.431908
0.61, 40, 0.428433
0.62, 40, 0.424599
0.63, 40, 0.420398
0.64, 40, 0.415824
0.65, 40, 0.410871
0.66, 40, 0.405532
0.67, 40, 0.399799
0.68, 40, 0.393668
0.69, 40, 0.387133
0.7, 40, 0.380188
0.71, 40, 0.372828
0.72, 40, 0.365051
0.73, 40, 0.356854
0.74, 40, 0.348234
0.75, 40, 0.33919
0.76, 40, 0.329723
0.77, 40, 0.319835
0.78, 40, 0.309528
0.79, 40, 0.298807
0.8, 40, 0.287676
0.81, 40, 0.276143
0.82, 40, 0.264216
0.83, 40, 0.251904
0.84, 40, 0.23922
0.85, 40, 0.226176
0.86, 40, 0.212786
0.87, 40, 0.199066
0.88, 40, 0.185032
0.89, 40, 0.170704
0.9, 40, 0.1561
0.91, 40, 0.141242
0.92, 40, 0.126151
0.93, 40, 0.110851
0.94, 40, 0.0953663
0.95, 40, 0.0797207
0.96, 40, 0.0639401
0.97, 40, 0.0480509
0.98, 40, 0.0320797
0.99, 40, 0.0160536
1, 40, 0
0, 41, 0
0.01, 41, 0.0157849
0.02, 41, 0.0315436
0.03, 41, 0.0472499
0.04, 41, 0.0628779
0.05, 41, 0.0784021
0.06, 41, 0.0937974
0.07, 41, 0.109039
0.08, 41, 0.124104
0.09, 41, 0.138969
0.1, 41, 0.153611
0.11, 41, 0.16801
0.12, 41, 0.182146
0.13, 41, 0.195998
0.14, 41, 0.209551
0.15, 41, 0.222787
0.16, 41, 0.23569
0.17, 41, 0.248247
0.18, 41, 0.260446
0.19, 41, 0.272275
0.2, 41, 0.283723
0.21, 41, 0.294784
0.22, 41, 0.305449
0.23, 41, 0.315712
0.24, 41, 0.32557
0.25, 41, 0.335018
0.26, 41, 0.344055
0.27, 41, 0.35268
0.28, 41, 0.360892
0.29, 41, 0.368693
0.3, 41, 0.376084
0.31, 41, 0.383069
0.32, 41, 0.38965
0.33, 41, 0.395833
0.34, 41, 0.401621
0.35, 41, 0.407019
0.36, 41, 0.412034
0.37, 41, 0.416669
0.38, 41, 0.420933
0.39, 41, 0.424829
0.4, 41, 0.428364
0.41, 41, 0.431543
0.42, 41, 0.434371
0.43, 41, 0.436854
0.44, 41, 0.438996
0.45, 41, 0.440802
0.46, 41, 0.442273
0.47, 41, 0.443415
0.48, 41, 0.444229
0.49, 41, 0.444716
0.5, 41, 0.444879
0.51, 41, 0.444716
0.52, 41, 0.444229
0.53, 41, 0.443415
0.54, 41, 0.442273
0.55, 41, 0.440802
0.56, 41, 0.438996
0.57, 41, 0.436854
0.58, 41, 0.434371
0.59, 41, 0.431543
0.6, 41, 0.428364
0.61, 41, 0.424829
0.62, 41, 0.420933
0.63, 41, 0.416669
0.64, 41, 0.412034
0.65, 41, 0.407019
0.66, 41, 0.401621
0.67, 41, 0.395833
0.68, 41, 0.38965
0.69, 41, 0.383069
0.7, 41, 0.376084
0.71, 41, 0.368693
0.72, 41, 0.360892
0.73, 41, 0.35268
0.74, 41, 0.344055
0.75, 41, 0.335018
0.76, 41, 0.32557
0.77, 41, 0.315712
0.78, 41, 0.305449
0.79, 41, 0.294784
0.8, 41, 0.283723
0.81, 41, 0.272275
0.82, 41, 0.260446
0.83, 41, 0.248247
0.84, 41, 0.23569
0.85, 41, 0.222787
0.86, 41, 0.209551
0.87, 41, 0.195998
0.88, 41, 0.182146
0.89, 41, 0.16801
0.9, 41, 0.153611
0.91, 41, 0.138969
0.92, 41, 0.124104
0.93, 41, 0.109039
0.94, 41, 0.0937974
0.95, 41, 0.0784021
0.96, 41, 0.0628779
0.97, 41, 0.0472499
0.98, 41, 0.0315436
0.99, 41, 0.0157849
1, 41, 0
0, 42, 0
0.01, 42, 0.0155283
0.02, 42, 0.0310314
0.03, 42, 0.0464845
0.04, 42, 0.0618627
0.05, 42, 0.0771416
0.06, 42, 0.0922973
0.07, 42, 0.107306
0.08, 42, 0.122146
0.09, 42, 0.136793
0.1, 42, 0.151228
0.11, 42, 0.165429
0.12, 42, 0.179378
0.13, 42, 0.193055
0.14, 42, 0.206445
0.15, 42, 0.219529
0.16, 42, 0.232294
0.17, 42, 0.244726
0.18, 42, 0.256813
0.19, 42, 0.268542
0.2, 42, 0.279905
0.21, 42, 0.290893
0.22, 42, 0.301498
0.23, 42, 0.311713
0.24, 42, 0.321535
0.25, 42, 0.330959
0.26, 42, 0.339983
0.27, 42, 0.348604
0.28, 42, 0.356823
0.29, 42, 0.364638
0.3, 42, 0.372053
0.31, 42, 0.379068
0.32, 42, 0.385685
0.33, 42, 0.391909
0.34, 42, 0.397743
0.35, 42, 0.40319
0.36, 42, 0.408255
0.37, 42, 0.412944
0.38, 42, 0.41726
0.39, 42, 0.421209
0.4, 42, 0.424795
0.41, 42, 0.428023
0.42, 42, 0.430897
0.43, 42, 0.433423
0.44, 42, 0.435603
0.45, 42, 0.437441
0.46, 42, 0.438941
0.47, 42, 0.440105
0.48, 42, 0.440935
0.49, 42, 0.441432
0.5, 42, 0.441598
0.51, 42, 0.441432
0.52, 42, 0.440935
0.53, 42, 0.440105
0.54, 42, 0.438941
0.55, 42, 0.437441
0.56, 42, 0.435603
0.57, 42, 0.433423
0.58, 42, 0.430897
0.59, 42, 0.428023
0.6, 42, 0.424795
0.61, 42, 0.421209
0.62, 42, 0.41726
0.63, 42, 0.412944
0.64, 42, 0.408255
0.65, 42, 0.40319
0.66, 42, 0.397743
0.67, 42, 0.391909
0.68, 42, 0.385685
0.69, 42, 0.379068
0.7, 42, 0.372053
0.71, 42, 0.364638
0.72, 42, 0.356823
0.73, 42, 0.348604
0.74, 42, 0.339983
0.75, 42, 0.330959
0.76, 42, 0.321535
0.77, 42, 0.311713
0.78, 42, 0.301498
0.79, 42, 0.290893
0.8, 42, 0.279905
0.81, 42, 0.268542
0.82, 42, 0.256813
0.83, 42, 0.244726
0.84, 42, 0.232294
0.85, 42, 0.219529
0.86, 42, 0.206445
0.87, 42, 0.193055
0.88, 42, 0.179378
